﻿J***l W.,fr,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,"Excellente carte microSD de grande marque, la puce est celle d'un grand fabricant coren qui commence par S. La carte est livre sous blister et cela respire la qualit. Le test sous H2testw est conforme  la description. Je recommande vivement l'achat de cette carte chez ce vendeur qui livre depuis le Royaume-Uni, la livraison est donc trs rapide."
﻿S***y W.,nl,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,30 Aug 2015 21:53,"Goods were as discribed in ad
Faster delivery than I expected
Would buy from here again"
﻿S***o M.,es,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,
﻿J***r E.,es,A4,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,30 Aug 2015 21:53,el envio fue rapido la tarjeta funciona bien aunque el precio no es muy bueno
﻿A*** S.,nl,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,20%,30 Aug 2015 21:53,"dat weet je al

Seller's reply
Friend, I did not know what problem you had with this order. You never send me any messages. I will surely solve your problem if we have some communication.We always try our best to make our customers satisfied."
﻿A S.,nl,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,20%,30 Aug 2015 21:53,"als je betaald hebt via de app lijkt het of het niet gelukt is. per abuis dus dezefde order 3x betaald. vraag vriendelijk om 2x terug te storten en er maar 1 te versturen krijg ik een lullige reactie wat er mis is met mij en dat ze gewoon verzonden zijn. jokers

Seller's reply
Friend,you have made 3 orders in our store,and we have already shipped them to you,so we cannot canceled them anymore.We always try our best to solve your problem,but  you did not leave any message to us."
﻿A*** S.,nl,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,20%,30 Aug 2015 21:53,"dat weet je

Seller's reply
Friend, I did not know what problem you had with this order. You never send me any messages. I will surely solve your problem if we have some communication.We always try our best to make our customers satisfied."
﻿R***o R.,pt,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,all good
﻿J***l M.,se,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,
﻿Rens N.,nl,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,"ORIGINAL PRODUCT:  Very fast seller, send the product out within 2 days.
goods received  within 10 days.
would recomend this seller"
﻿V***v M.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,30 Aug 2015 21:53,"Товар соответствует описанию, упакован хорошо. Доставка за 2 недели в Тольятти. Трек отслеживался до самого получения. Тесты подтвердили заявленную скорость. Картридер в подарок. Продавец общительный. Спасибо.
Fast shipping and good quality! A special thanks to seller for the gift!"
﻿Sergey S.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,30 Aug 2015 21:53,
﻿N***k S.,by,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,"все работает.рекомендую
NoFeedbackScore"
﻿Aleksandr S.,by,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,"Флеш карта пришла очень быстро. Примерно за 10 дней. Компьютер сразу ее не увидел. Расстроился, думал что фейк. А оказалось виноват картридер. Полный объем карты 62 гига. Скорость записи приличная, полностью записал примерно за 50 минут. Все файлы открываются. 4 дня тестирую, все ок. Брать можно, но обратите внимание как в моем случае на картридер."
﻿R***b B.,nl,A4,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,
﻿M***l V.,by,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,флешка исправная 64 написано  60 на борту...
﻿R***n T.,us,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,Заказываю второй раз.Доставка и качество на высоте.Первая SD работает без проблем уже год.Рекомендую.
﻿S***i D.,ru,A4,LD Micro SD Card 16GB/32GB/64GB/128...,5 pieces,100%,30 Aug 2015 21:53,Excellent
﻿Andrey I.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,"Быстро доставили на этот раз, всё работает как заявлено!)"
﻿J***a B.,pl,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,
﻿U***E S.,de,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,OK!
﻿R***n S.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,"Упакована качественно, пришла за 20 дней"
﻿R***m N.,kz,A4,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,"Отлично, все соответствует."
﻿V***r L.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,
﻿A***a I.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,
﻿A***a I.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,
﻿Jean-Francois L.,ca,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,
﻿Olga K.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,30 Aug 2015 21:53,"Привезли сегодня флешку, доезжала более месяца. В принципе, всем довольна. Из 64 гб в телефоне высветилось 60 гб, что вполне нормально. Спасибо!"
﻿A***y K.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,Всё круто! Пришло быстро. Соответствует описанию.
﻿A***n S.,es,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,30 Aug 2015 21:53,
﻿Aleksander G.,si,A4,LD Micro SD Card 16GB/32GB/64GB/128...,3 pieces,100%,30 Aug 2015 21:53,A+++++
﻿F***o S.,es,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,Buena relacion calidad capacidad y precio
﻿D***e F.,it,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,"On first use seems like a great product, capacity is correct, ultra-fast delivery from great britain."
﻿M***v G.,sk,A2,LD Micro SD Card 16GB/32GB/64GB/128...,3 pieces,100%,30 Aug 2015 21:53,everything ok ;)
﻿K***l K.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,80%,30 Aug 2015 21:53,товаром доволен. Общение с продавцом доставило удовольствие быстро отвечал на все вопросы.
﻿G***y Z.,az,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,as usual.so high quality card.thank u
﻿Vyacheslav S.,lv,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,Упаковано хорошо. Качество отличное. Объём соответствует. Рекомендую продавца.
﻿Igor K.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,
﻿S***y P.,by,A2,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,30 Aug 2015 21:53,
﻿V***r S.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,"дошла до Ставрополя за 20 дней,пока работает,претензий нет,спасибки огромное продавцу!!!!!"
﻿M***t S.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,30 Aug 2015 21:53,"очень довольна, брала на объем 8гб- пишет 7,74, все работает довольно быстро, пришел заказ мега-быстро! Продавец положил в подарок флешку для проверки работоспособности. Закажу еще!"
﻿M***t S.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,"очень довольна, брала на объем 8гб- пишет 7,74, все работает довольно быстро, пришел заказ мега-быстро! Продавец положил в подарок флешку для проверки работоспособности. Закажу еще!
NoFeedbackScore"
﻿T***a S.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,30 Aug 2015 21:53,"Дешевле чем в магазине, единственный бонус

Seller's reply
Friend,the quality of card is very good,hope you enjoy it."
﻿D***l S.,br,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,nice product all ok. Perfeito bem embalado.
﻿S***y K.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,30 Aug 2015 21:53,
﻿S***m A.,by,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,I recommend this item cause it is Excellent and working 100 % as detail
﻿W***r A.,it,A4,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,30 Aug 2015 21:53,Super
﻿W***r A.,it,A4,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,"Super 
NoFeedbackScore"
﻿R***o R.,es,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,ok. Todo perfecto. Real 16G.
﻿R***n S.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:52,
﻿Al V.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,30 Aug 2015 21:52,"Заказывал 2 шт. по 32 Гб. Пришли в рабочем состоянии, размер соответствует. Шли в Москву 2 недели. Отличный продавец.
I ordered 2 pcs. 32 GB. Came in working condition, size fits. We went to Moscow for 2 weeks. Excellent seller."
﻿A***a S.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,30 Aug 2015 21:52,"Была в пути около месяца. Заявлено 64 ГБ, но на самом деле 60 ГБ."
﻿M***l B.,es,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:52,"Funciona perfectamente y ha llegado muy pronto.
Genial!!!"
﻿R***u S.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:52,
﻿S***g D.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:52,
﻿Alexandr S.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:52,"Карта нормальная, можно заказывать"
﻿O***a S.,de,A2,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,30 Aug 2015 21:52,"8гб работает хорошо. Заказывала 2шт, получила в подарок переходник. Доставка 3 недели."
﻿D***s F.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:52,
﻿Alexandr L.,by,A4,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:52,
﻿Evgeniy K.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,30 Aug 2015 21:52,Всё отлично!
﻿Vladimir G.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:52,flash drive matches the description.was 25 days prior to the Amur region.thank you seller.флешка соответствует описанию.шла  25 дней до Амурской области.спасибо продавцу.
﻿A***o S.,br,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:52,
﻿P***o B.,ar,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:52,
﻿D***s G.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:52,
﻿K***t M.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,
﻿S***i C.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,o.k!
﻿A***y L.,ua,A2,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,Отлично
﻿A***y L.,ua,A2,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,Отлично
﻿A***r B.,ru,A1,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,"все работает. доставка быстрая. спасибо.
everything is working. delivery fast. thank."
﻿A***r A.,by,A4,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,Отлично
﻿I***n S.,ru,A1,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,"4я флешка от этого продавца, все отлично работает, пришла посылка за 12 дней."
﻿Maria K.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,"Заказала 31 июля, пришла 25 августа в Москву.  Всё отлично, спасибо"
﻿J***s Q.,es,A1,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,perfect!
﻿J***a N.,sk,A3,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,"Very fast shipping...thanks :)
NoFeedbackScore"
﻿Denis S.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,"Всё хорошо,всё работает."
﻿I***r G.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,
﻿V***r K.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,
﻿M***a A.,ua,A3,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,"карта работает, заказала 16 гб и привезли именно тот. довольна"
﻿Sergei P.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,NoFeedbackScore
﻿R***l A.,il,A4,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,
﻿Lucas V.,br,A2,Micro SD card memory card  microsd ...,2 pieces,100%,30 Aug 2015 21:52,
﻿M***a V.,mk,A2,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,
﻿E***y B.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,NoFeedbackScore
﻿J***s D.,lt,A3,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,very good
﻿F***n A.,dk,A2,Micro SD card memory card  microsd ...,3 pieces,100%,30 Aug 2015 21:52,Ordered 6 of them in all. All works and are in good spec. Recommend seller. Will buy more of these small beauties in this store.
﻿D***n T.,br,A1,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,
﻿A***a O.,ua,A3,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,
﻿A***y S.,ru,A1,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,"Покупал у этого продавца по совету товарища.Продавец не обманул, флешка рабочая. Проверял в h2testw, все ок. Буду покупать еще."
﻿G***l B.,il,A3,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,
﻿V***r Z.,ru,A1,Micro SD card memory card  microsd ...,2 pieces,100%,30 Aug 2015 21:52,
﻿Y***i A.,ru,A1,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,NoFeedbackScore
﻿M***o C.,br,A2,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,
﻿M***l T.,au,A3,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,All okay. A good seller. I have bought sd cards from this seller a couple of times now and have had no problems.
﻿N***a S.,ua,A1,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,"very good
NoFeedbackScore"
﻿P***a E.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,
﻿S***v P.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,Perfect item!!!
﻿A***m K.,by,A2,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,"всё ОК!  Брал на 16Gb, спасибо!"
﻿O***a C.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,NoFeedbackScore
﻿T***e V.,ru,A3,Micro SD card memory card  microsd ...,2 pieces,80%,30 Aug 2015 21:52,
﻿A***l A.,pe,A3,Micro SD card memory card  microsd ...,3 pieces,100%,30 Aug 2015 21:52,excellent
﻿Lyubov K.,ru,A1,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,"The order came in a full order. Free memory 14,8 instead of 16."
﻿R***n K.,ua,A2,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,Very good!
﻿Valery B.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,"Заказываю второй раз,продавец положил в конверт подарок MicroSDXC,
проверил обе microsd, подтверждаю что скорость запись/чтение соответствует 10 классу. Таким продавцам можно доверять,спасибо!"
﻿G***k Y.,ua,A3,Micro SD card memory card  microsd ...,2 pieces,100%,30 Aug 2015 21:52,
﻿E***a K.,us,A3,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,
﻿E***a K.,us,A3,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,
﻿A***m S.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,"Флешка работает, доставка до Кирова 30 дней, но бывало и хуже.
NoFeedbackScore"
﻿A***y K.,kz,A4,Micro SD card memory card  microsd ...,2 pieces,100%,30 Aug 2015 21:52,
﻿Vasilii A.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 21:52,"Товар соответствует описанию.  Продавец молодец
NoFeedbackScore"
